source_frame_id,discovery_month,temporal_tier,analysis_use,ledger_status,event_ids,candidate_ids,promoted_event_ids,triage_rows,source_files,notes
ofac_recent_actions_crypto_2017_2026,2024-09,comparable_main_2017_present,comparable_analysis,candidate_found,cryptex-ofac-2024,"ofac-recent-action-20240926,ofac-recent-action-20240916",cryptex-ofac-2024,0,"events/cryptex-ofac-2024.yaml,candidate_triggers/ofac-recent-action-20240926.yaml,candidate_triggers/rejected/ofac-recent-action-20240916.yaml","Systematic OFAC backfill row is already represented by promoted event YAML: cryptex-ofac-2024 | Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2024-10,comparable_main_2017_present,comparable_analysis,candidate_found,,ofac-recent-action-20241001,,0,candidate_triggers/rejected/ofac-recent-action-20241001.yaml,"Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2024-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2024-12,comparable_main_2017_present,comparable_analysis,candidate_found,sichuan-silence-ofac-2024,"ofac-recent-action-20241210,ofac-recent-action-20241231",sichuan-silence-ofac-2024,0,"events/sichuan-silence-ofac-2024.yaml,candidate_triggers/ofac-recent-action-20241210.yaml,candidate_triggers/rejected/ofac-recent-action-20241231.yaml","Systematic OFAC backfill row is already represented by promoted event YAML: sichuan-silence-ofac-2024 | Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2025-01,comparable_main_2017_present,comparable_analysis,candidate_found,,"ofac-recent-action-20250103,ofac-recent-action-20250116,ofac-recent-action-20250117",,0,"candidate_triggers/rejected/ofac-recent-action-20250103.yaml,candidate_triggers/rejected/ofac-recent-action-20250116.yaml,candidate_triggers/rejected/ofac-recent-action-20250117.yaml","Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2025-02,comparable_main_2017_present,comparable_analysis,candidate_found,zservers-ofac-2025,ofac-recent-action-20250211,zservers-ofac-2025,0,"events/zservers-ofac-2025.yaml,candidate_triggers/ofac-recent-action-20250211.yaml",Systematic OFAC backfill row is already represented by promoted event YAML: zservers-ofac-2025
ofac_recent_actions_crypto_2017_2026,2025-03,comparable_main_2017_present,comparable_analysis,candidate_found,tornado-cash-ofac-delisting-2025,"ofac-recent-action-20250321,ofac-recent-action-20250305",tornado-cash-ofac-delisting-2025,0,"events/tornado-cash-ofac-delisting-2025.yaml,candidate_triggers/ofac-recent-action-20250321.yaml,candidate_triggers/rejected/ofac-recent-action-20250305.yaml","Systematic OFAC backfill row is already represented by promoted event YAML: tornado-cash-ofac-delisting-2025 | Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2025-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2025-05,comparable_main_2017_present,comparable_analysis,candidate_found,funnull-cdn-ofac-2025,ofac-recent-action-20250529,funnull-cdn-ofac-2025,0,"events/funnull-cdn-ofac-2025.yaml,candidate_triggers/ofac-recent-action-20250529.yaml",Systematic OFAC backfill row is already represented by promoted event YAML: funnull-cdn-ofac-2025
ofac_recent_actions_crypto_2017_2026,2025-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2025-07,comparable_main_2017_present,comparable_analysis,candidate_found,aeza-group-ofac-2025,ofac-recent-action-20250701,aeza-group-ofac-2025,0,"events/aeza-group-ofac-2025.yaml,candidate_triggers/ofac-recent-action-20250701.yaml",Systematic OFAC backfill row is already represented by promoted event YAML: aeza-group-ofac-2025
ofac_recent_actions_crypto_2017_2026,2025-08,comparable_main_2017_present,comparable_analysis,candidate_found,grinex-garantex-successor-ofac-2025,ofac-recent-action-20250814,grinex-garantex-successor-ofac-2025,0,"events/grinex-garantex-successor-ofac-2025.yaml,candidate_triggers/ofac-recent-action-20250814.yaml",Systematic OFAC backfill row is already represented by promoted event YAML: grinex-garantex-successor-ofac-2025
ofac_recent_actions_crypto_2017_2026,2025-09,comparable_main_2017_present,comparable_analysis,candidate_found,,ofac-recent-action-20250908,,0,candidate_triggers/rejected/ofac-recent-action-20250908.yaml,"Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2025-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2025-11,comparable_main_2017_present,comparable_analysis,candidate_found,"dprk-usdt-network-ofac-2025,russian-cybercrime-infra-ofac-2025","ofac-recent-action-20251104,ofac-recent-action-20251119,ofac-recent-action-20251112","dprk-usdt-network-ofac-2025,russian-cybercrime-infra-ofac-2025",0,"events/dprk-usdt-network-ofac-2025.yaml,events/russian-cybercrime-infra-ofac-2025.yaml,candidate_triggers/ofac-recent-action-20251104.yaml,candidate_triggers/ofac-recent-action-20251119.yaml,candidate_triggers/rejected/ofac-recent-action-20251112.yaml","Systematic OFAC backfill row is already represented by promoted event YAML: dprk-usdt-network-ofac-2025 | Systematic OFAC backfill row is already represented by promoted event YAML: russian-cybercrime-infra-ofac-2025 | Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2025-12,comparable_main_2017_present,comparable_analysis,candidate_found,,ofac-recent-action-20251230,,0,candidate_triggers/rejected/ofac-recent-action-20251230.yaml,"Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2026-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2026-02,comparable_main_2017_present,comparable_analysis,candidate_found,,ofac-recent-action-20260224,,0,candidate_triggers/rejected/ofac-recent-action-20260224.yaml,"Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2026-03,comparable_main_2017_present,comparable_analysis,candidate_found,,ofac-recent-action-20260313,,0,candidate_triggers/rejected/ofac-recent-action-20260313.yaml,"Systematic OFAC backfill retained for selection transparency, but not counted as an in-frame trigger because the extractor found no concrete crypto target."
ofac_recent_actions_crypto_2017_2026,2026-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
ofac_recent_actions_crypto_2017_2026,2026-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2008-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2008-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2009-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2010-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2011-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-01,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-02,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-03,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-04,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-05,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-06,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-07,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-08,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-09,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-10,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-11,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2012-12,discovery_only_2008_2012,discovery_ledger_only,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-01,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-02,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-03,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-04,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-05,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-06,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-07,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-08,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-09,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-10,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-11,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2013-12,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-01,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-02,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-03,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-04,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-05,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-06,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-07,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-08,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-09,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-10,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-11,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2014-12,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-01,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-02,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-03,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-04,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-05,historical_baseline_2013_2016,historical_baseline,source_unavailable,,,,0,,
supranational_crypto_2017_2026,2015-06,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-07,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-09,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-10,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-11,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2015-12,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-01,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-02,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-03,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-04,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-05,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-06,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-07,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-08,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-09,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-10,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-11,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2016-12,historical_baseline_2013_2016,historical_baseline,pending,,,,0,,
supranational_crypto_2017_2026,2017-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2017-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2018-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2019-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2020-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2021-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-04,comparable_main_2017_present,comparable_analysis,candidate_found,eu-russia-crypto-wallet-cap-2022,candidate-eu-russia-crypto-wallet-cap-2022,eu-russia-crypto-wallet-cap-2022,0,"events/eu-russia-crypto-wallet-cap-2022.yaml,candidate_triggers/eu-russia-crypto-wallet-cap-2022.yaml","Candidate S6 sanctions-services case. Promotion needs exchange/custodian implementation evidence for the EUR 10,000 crypto-wallet/account/custody cap."
supranational_crypto_2017_2026,2022-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-10,comparable_main_2017_present,comparable_analysis,candidate_found,,eu-russia-full-crypto-wallet-ban-2022,,0,candidate_triggers/eu-russia-full-crypto-wallet-ban-2022.yaml,Candidate S6 full-ban case. Promotion needs platform notices or archived account-service restrictions showing crypto wallet/account/custody services blocked for Russian persons or residents.
supranational_crypto_2017_2026,2022-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2022-12,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-06,comparable_main_2017_present,comparable_analysis,candidate_found,eu-mica-2023,,,0,events/eu-mica-2023.yaml,
supranational_crypto_2017_2026,2023-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-10,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-11,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2023-12,comparable_main_2017_present,comparable_analysis,candidate_found,eu-12th-russia-sanctions-2023,,,0,events/eu-12th-russia-sanctions-2023.yaml,
supranational_crypto_2017_2026,2024-01,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-02,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-03,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-04,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-05,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-06,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-07,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-08,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
supranational_crypto_2017_2026,2024-09,comparable_main_2017_present,comparable_analysis,pending,,,,0,,
